0	0
0.008478	0
0.009629	0
0.01208	0
0.01208	0.062227249
0.027078	0
0.027078	0.052928925
0.028588	0
0.068578	0
0.095703	0
0.108573	0
0.148574	0
0.188576	0
0.1957	0
0.228573	0
0.268578	0
0.29471	0
0.305777	0
0.308481	0
0.315777	0
0.319987	0
0.329744	0
0.348581	0
0.362029	0
0.380074	0
0.388574	0
0.394752	0
0.428577	0
0.468578	0
0.495701	0
0.508571	0
0.548576	0
0.588578	0
0.595702	0
0.625801	0
0.628481	0
0.629556	1.384287643
0.635775	0
0.640054	0
0.646156	0
0.648145	0
0.648145	0.047206879
0.668582	0
0.695709	0
0.708574	0
0.74858	0
0.762032	0
0.788582	0
0.795704	0
0.828576	0
0.830233	0.210771149
0.868578	0
0.880083	0
0.893644	0
0.900044	0
0.908575	0
0.945771	0
0.948479	0
0.95683	0
0.959992	0
0.962016	0
0.965771	0
0.97069	0
0.972056	0
0.972056	0.060558319
0.98858	0
0.995704	0
1.028574	0
1.058648	0
1.058648	0.066041946
1.062749	0
1.063672	0
1.06858	0
1.068916	1.956871475
1.069839	1.108019653
1.071018	0.247785294
1.071018	0.297614777
1.072234	0
1.072234	0.033378601
1.079536	0
1.080028	0
1.080028	0.047206879
1.08511	0
1.08511	0.041007996
1.086847	0
1.089564	0
1.09311	0
1.094338	0
1.094758	0
1.094758	0.607728958
1.099533	0
1.10116	0
1.101841	0
1.108579	0
1.109353	1.135017563
1.109353	1.179363419
1.109353	1.251127411
1.118645	0
1.118645	0.045061111
1.11974	0
1.11974	0.335216522
1.122011	0
1.122011	0.035762787
1.122753	0
1.125036	0
1.125036	0.084400177
1.127135	0
1.128654	0
1.128654	0.047922134
1.128654	0.108242035
1.130045	0
1.13116	0
1.133176	0
1.133176	0.055074692
1.138647	0
1.138647	0.04696846
1.138647	0.083684921
1.138647	0.150680542
1.140106	0
1.140106	0.035524368
1.140827	0
1.141884	0
1.141884	0.029802322
1.141884	0.066041946
1.144769	0
1.146172	0
1.146172	0.047683716
1.148291	0
1.148291	0.033855438
1.148291	0.083446503
1.148662	1.89421492
1.148662	1.951912216
1.148662	2.015569977
1.15216	0
1.158644	0
1.158644	0.050544739
1.162013	0
1.16276	0.494207123
1.166203	0
1.167135	0
1.168641	0
1.168641	0.04696846
1.170027	0
1.170027	0.091314316
1.171011	0
1.172605	0
1.172605	0.063896179
1.174951	0
1.174951	0.468492508
1.178645	0
1.178645	0.054359436
1.178645	0.09059906
1.178645	0.174283981
1.179978	0
1.179978	0.1039505
1.184369	0
1.184369	0.0436306
1.185097	0
1.186151	0
1.186837	0
1.18776	0
1.188658	1.625422241
1.188658	1.680496933
1.188658	1.742485764
1.194362	0
1.194362	0.034093857
1.194891	0
1.194891	0.059127808
1.196143	0
1.198648	0
1.198648	0.049114227
1.198648	0.108242035
1.199997	0
1.20201	0
1.205112	0
1.205112	0.034570694
1.207133	0
1.208644	0
1.208644	0.250101089
1.211882	0
1.213167	0
1.213167	0.056505203
1.214932	0
1.214932	0.069618225
1.218655	0
1.228598	0
1.228641	2.364550812
1.228641	2.429639084
1.230044	1.146325211
1.233143	0
1.236869	0
1.238648	0
1.238648	0.05030632
1.241156	0
1.247148	0
1.248654	0
1.248654	0.047922134
1.248654	0.082969666
1.248654	0.1475811
1.252303	0
1.253173	0
1.253173	0.05531311
1.258657	0
1.258657	0.047445297
1.260025	0
1.260025	0.061988831
1.261881	0
1.26858	0
1.26858	2.040147781
1.268642	2.095449722
1.273294	0
1.273294	0.033378601
1.278646	0
1.278646	0.053405762
1.27998	0
1.27998	0.05698204
1.282753	0
1.28686	0
1.28686	0.317811966
1.28865	0
1.28865	0.055551529
1.28865	0.12588501
1.291158	0
1.291854	0
1.293171	0
1.293171	0.051259995
1.294939	0
1.29702	0
1.29702	0.034093857
1.298278	0
1.298278	0.049114227
1.298657	0
1.298657	0.047922134
1.298657	0.074863434
1.300857	0
1.300857	0.343322754
1.300857	0.388622284
1.302137	0
1.305028	0
1.305028	0.071048737
1.308577	0
1.308644	2.155299576
1.308644	2.213235291
1.308644	2.272363098
1.31188	0
1.313294	0
1.313294	0.046730042
1.318642	0
1.318642	0.056028366
1.322751	0
1.327137	0
1.328652	0
1.328652	0.091791153
1.330042	0
1.330042	0.066518784
1.333166	0
1.333166	0.055789948
1.336884	0
1.338654	0
1.348579	0
1.348652	2.013877823
1.350029	0.71126442
1.35244	0
1.358643	0
1.35998	0
1.361863	0
1.368643	0
1.368643	0.099897385
1.370707	0
1.373097	0
1.373097	0.078678131
1.373097	0.129461288
1.378642	0
1.378642	0.056028366
1.380055	0
1.381166	0
1.381166	0.040769577
1.382098	0
1.382098	0.034809113
1.383281	0
1.383702	0
1.386889	0
1.388593	0
1.388645	2.432560013
1.388645	2.567504929
1.388645	2.634023712
1.3931	0
1.395028	0
1.395028	0.054836273
1.395028	0.129699707
1.398648	0
1.398648	0.045776367
1.402599	0
1.407134	0
1.408648	0
1.411168	0
1.411168	0.035047531
1.411906	0
1.411906	0.345945358
1.411906	0.395059586
1.41318	0
1.41318	0.063896179
1.41318	0.097990036
1.418659	0
1.418659	0.056505203
1.418659	0.120162964
1.428596	0
1.428649	2.143073532
1.428649	2.200770828
1.430041	0.927980118
1.431166	0
1.431166	0.036239624
1.432012	0
1.433268	0
1.436854	0
1.438762	0
1.438762	0.048160553
1.438762	0.109910965
1.440033	0
1.440033	0.059127808
1.440033	0.152349472
1.440033	0.17952919
1.440033	0.227928162
1.447135	0
1.448277	0
1.448277	0.039577484
1.448656	0
1.448656	0.044345856
1.448656	0.102758408
1.452634	0
1.452634	0.081300735
1.452634	0.118970871
1.454931	0
1.454931	0.061988831
1.458644	0
1.458644	0.048875809
1.461165	0
1.461165	0.035762787
1.461888	0
1.461888	0.348329544
1.463088	0
1.463088	0.040769577
1.468586	0
1.468653	1.96337262
1.468653	2.021546753
1.468653	2.086873444
1.472533	0
1.475175	0
1.478642	0
1.478642	0.054836273
1.480041	0
1.482745	0
1.485028	0
1.485028	0.057458878
1.486859	0
1.486859	0.329971313
1.488291	0
1.488291	0.033855438
1.48865	0
1.48865	0.045537949
1.48865	0.111818314
1.49008	0
1.494952	0
1.494952	0.061035156
1.494952	0.116825104
1.497019	0
1.497019	0.033855438
1.498645	0
1.498645	0.060319901
1.498645	0.12254715
1.502666	0
1.502666	0.09393692
1.508583	0
1.50865	2.557034882
1.50865	2.618070038
1.50865	2.678628357
1.51188	0
1.518648	0
1.518648	0.672340393
1.51998	0
1.522755	0
1.522755	0.034332275
1.527136	0
1.528655	0
1.528655	0.044584274
1.528655	0.102758408
1.530029	0
1.530029	0.059366226
1.530029	0.195264816
1.531157	0
1.534932	0
1.534932	0.059127808
1.536881	0
1.538648	0
1.538648	0.048160553
1.54858	0
1.548644	2.372161041
1.548644	2.429143082
1.548644	2.465621124
1.548644	2.539769302
1.549975	1.922832947
1.549975	2.322660904
1.552692	0
1.558652	0
1.558652	0.055789948
1.561859	0
1.563293	0
1.563293	0.037193298
