0	0
0	0.009930685
0	0.019928019
0	0.029925353
0	0.039922687
0	0.049920021
0	0.059917355
0	0.069914689
0	0.079912023
0	0.089909358
0	0.099906692
0	0.109904026
0	0.11990136
0	0.129898694
0	0.139896028
0	0.149893362
0	0.159890696
0	0.16988803
0	0.179885364
0	0.189882698
0	0.199880032
0	0.209877366
0	0.2198747
0	0.229872034
0	0.239869368
0	0.249866702
0	0.259864036
0	0.26986137
0	0.279858704
0	0.289856038
0	0.299853372
0	0.309850706
0	0.319848041
0	0.329845375
0	0.339842709
0	0.349840043
0.010802321	0.359837377
0.018596649	0.369834711
0.020027161	0.379832045
0.020503998	0.389829379
0.020980835	0.399826713
0.021696091	0.409824047
0.025033951	0.419821381
0.027656555	0.429818715
0.029087067	0.439816049
0.030745927	0.449813383
0.031471252	0.459810717
0.032901764	0.469808051
0.035047531	0.479805385
0.042676926	0.489802719
0.046976669	0.499800053
0.051498413	0.509797387
0.054121017	0.519794721
0.060558319	0.529792055
0.068902969	0.539789389
0.07724762	0.549786724
0.086307526	0.559784058
0.098189332	0.569781392
0.115394592	0.579778726
0.137649537	0.58977606
0.161170959	0.599773394
0.192165375	0.609770728
0.21982193	0.619768062
0.240325928	0.629765396
0.26011467	0.63976273
0.276327133	0.649760064
0.292778015	0.659757398
0.309228897	0.669754732
0.324726105	0.679752066
0.342130661	0.6897494
0.365495682	0.699746734
0.39193022	0.709744068
0.417947769	0.719741402
0.460257919	0.729738736
0.512599945	0.73973607
0.568151474	0.749733404
0.627307893	0.759730738
0.705718994	0.769728073
0.78306929	0.779725407
0.872135162	0.789722741
0.959285842	0.799720075
1.074321151	0.809717409
1.189834153	0.819714743
1.310326188	0.829712077
1.456069274	0.839709411
1.640583694	0.849706745
1.836460175	0.859704079
1.985549927	0.869701413
2.145390183	0.879698747
2.30573648	0.889696081
2.515654282	0.899693415
2.710148834	0.909690749
2.974714385	0.919688083
3.198705062	0.929685417
3.466738892	0.939682751
3.726877991	0.949680085
3.981249802	0.959677419
4.272696304	0.969674753
4.599109619	0.979672087
5.073803421	0.989669421
7.15303421	0.999666756
7.251501083	0.999733404
7.379493531	0.999800053
7.440767105	0.999866702
7.978653121	0.999933351
8.154129195	1
